farm_id,farm_name,room_id,date,week,day_of_week,age_days,birds_start,mortality_daily,birds_end,cumulative_mortality,mortality_rate,avg_weight_kg,daily_gain_kg,feed_kg_total,feed_kg_per_bird,water_liters_total,eggs_produced,avg_egg_weight_g,egg_grade_a_pct,temperature_c,humidity_pct,stress_index,health_event,feed_price_per_kg_usd,feed_cost_usd,med_cost_usd,energy_cost_usd,labor_cost_usd,other_costs_usd,total_costs_usd,egg_price_per_dozen_usd,egg_revenue_usd,profit_usd,fcr
FARM_002,Diana's Farm,Room 2,2025-04-03,66,4,458,676,2,674,326,32.6,2.054,0.0329,84.55,0.1251,165.1,548,61.0,91.7,22.7,68.2,0.0,normal,0.438,37.03,1.69,6.12,11.67,2.68,59.19,3.46,158.01,98.82,3.802
FARM_002,Diana's Farm,Room 3,2025-04-03,66,4,458,690,1,689,311,31.1,2.063,0.0348,85.03,0.1232,153.4,610,60.9,90.9,19.8,58.1,0.0,normal,0.438,37.24,1.73,5.94,11.52,2.67,59.1,3.46,175.88,116.78,3.541
FARM_002,Diana's Farm,Room 1,2025-04-04,66,5,459,681,2,679,321,32.1,2.088,0.0337,89.2,0.131,190.8,532,61.4,90.8,23.2,61.8,0.0,normal,0.439,39.16,1.7,6.31,12.4,2.26,61.83,3.47,153.84,92.01,3.887
FARM_002,Diana's Farm,Room 2,2025-04-04,66,5,459,674,1,673,327,32.7,2.009,-0.0121,86.26,0.128,183.8,541,61.2,92.4,19.7,61.1,0.0,normal,0.439,37.87,1.69,5.98,11.97,2.6,60.11,3.47,156.44,96.33,0.0
FARM_002,Diana's Farm,Room 3,2025-04-04,66,5,459,689,0,689,311,31.1,2.008,-0.0202,88.85,0.129,171.5,522,62.3,92.9,20.2,61.5,0.0,normal,0.439,39.01,1.72,5.79,11.58,2.6,60.7,3.47,150.95,90.25,0.0
FARM_002,Diana's Farm,Room 1,2025-04-05,66,6,460,679,0,679,321,32.1,2.076,0.0217,90.16,0.1328,172.1,570,59.7,91.6,22.8,64.8,0.0,normal,0.439,39.58,1.7,6.16,11.49,2.63,61.56,3.47,164.83,103.27,6.119
FARM_002,Diana's Farm,Room 2,2025-04-05,66,6,460,673,0,673,327,32.7,2.051,0.0299,84.34,0.1253,165.9,499,62.7,87.5,20.6,63.6,0.0,normal,0.439,37.03,1.68,5.65,12.21,2.37,58.94,3.47,144.29,85.35,4.191
FARM_002,Diana's Farm,Room 3,2025-04-05,66,6,460,689,0,689,311,31.1,2.024,-0.0042,92.12,0.1337,174.8,576,60.8,92.2,24.7,66.6,0.038,normal,0.439,40.44,1.72,6.86,12.6,2.43,64.05,3.47,166.56,102.51,0.0
FARM_002,Diana's Farm,Room 1,2025-04-06,66,7,461,679,0,679,321,32.1,2.027,-0.0273,83.33,0.1227,164.8,533,63.5,80.4,22.5,64.5,0.0,normal,0.44,36.67,1.7,6.05,12.16,2.65,59.23,3.48,154.57,95.34,0.0
FARM_002,Diana's Farm,Room 2,2025-04-06,66,7,461,673,0,673,327,32.7,2.014,-0.0071,89.2,0.1325,162.0,547,63.2,82.6,21.8,66.9,0.0,normal,0.44,39.25,1.68,5.79,11.46,2.43,60.61,3.48,158.63,98.02,0.0
FARM_002,Diana's Farm,Room 3,2025-04-06,66,7,461,689,1,688,312,31.2,2.033,0.0048,90.42,0.1312,195.8,518,61.8,90.7,23.2,66.2,0.0,normal,0.44,39.78,1.72,6.31,12.42,2.38,62.61,3.48,150.22,87.61,27.34
FARM_002,Diana's Farm,Room 1,2025-04-07,67,1,462,679,1,678,322,32.2,2.069,0.0147,85.25,0.1256,186.4,504,62.7,95.0,25.1,61.5,0.06,normal,0.44,37.51,1.7,7.0,12.25,2.39,60.85,3.49,146.58,85.73,8.541
FARM_002,Diana's Farm,Room 2,2025-04-07,67,1,462,673,1,672,328,32.8,2.056,0.0349,89.16,0.1325,195.5,587,60.1,93.0,24.5,65.1,0.027,normal,0.44,39.23,1.68,6.78,12.41,2.73,62.83,3.49,170.72,107.89,3.796
FARM_002,Diana's Farm,Room 3,2025-04-07,67,1,462,688,0,688,312,31.2,2.01,-0.0182,89.82,0.1306,194.7,519,60.0,87.0,22.0,65.5,0.0,normal,0.44,39.52,1.72,5.87,11.9,2.32,61.33,3.49,150.94,89.61,0.0
FARM_002,Diana's Farm,Room 1,2025-04-08,67,2,463,678,0,678,322,32.2,2.046,-0.0083,88.17,0.13,166.5,573,60.7,95.0,22.4,58.2,0.0,normal,0.44,38.79,1.7,6.01,12.52,2.5,61.52,3.49,166.65,105.13,0.0
FARM_002,Diana's Farm,Room 2,2025-04-08,67,2,463,672,2,670,330,33.0,2.016,-0.0051,88.01,0.131,166.6,546,60.9,95.0,23.0,66.4,0.0,normal,0.44,38.72,1.68,6.23,12.36,2.3,61.29,3.49,158.8,97.51,0.0
FARM_002,Diana's Farm,Room 3,2025-04-08,67,2,463,688,0,688,312,31.2,2.022,-0.0062,84.25,0.1225,164.6,578,60.1,93.5,21.0,58.0,0.0,normal,0.44,37.07,1.72,5.5,11.59,2.51,58.39,3.49,168.1,109.71,0.0
FARM_002,Diana's Farm,Room 1,2025-04-09,67,3,464,678,1,677,323,32.3,2.046,-0.0083,86.88,0.1281,159.1,520,60.0,90.6,23.9,57.7,0.0,normal,0.441,38.31,1.7,6.56,12.57,2.42,61.56,3.5,151.67,90.11,0.0
FARM_002,Diana's Farm,Room 2,2025-04-09,67,3,464,670,2,668,332,33.2,1.99,-0.0311,86.89,0.1297,183.8,471,61.0,91.6,20.7,59.0,0.0,outbreak,0.441,38.32,11.68,5.61,11.93,2.62,70.16,3.5,137.38,67.22,0.0
FARM_002,Diana's Farm,Room 3,2025-04-09,67,3,464,688,0,688,312,31.2,2.006,-0.0222,87.53,0.1272,188.4,527,63.0,95.0,23.3,63.8,0.0,normal,0.441,38.6,1.72,6.34,11.82,2.52,61.0,3.5,153.71,92.71,0.0
FARM_002,Diana's Farm,Room 1,2025-04-10,67,4,465,677,0,677,323,32.3,2.068,0.0137,87.32,0.129,181.0,519,62.7,94.5,23.1,64.1,0.0,normal,0.441,38.51,1.69,6.27,11.77,2.51,60.75,3.51,151.81,91.06,9.415
FARM_002,Diana's Farm,Room 2,2025-04-10,67,4,465,668,2,666,334,33.4,2.005,-0.0161,86.85,0.13,168.4,530,62.4,91.2,21.6,65.6,0.0,normal,0.441,38.3,1.67,5.72,11.81,2.49,59.99,3.51,155.02,95.03,0.0
FARM_002,Diana's Farm,Room 3,2025-04-10,67,4,465,688,1,687,313,31.3,2.034,0.0058,87.06,0.1265,177.5,526,60.3,87.6,24.5,56.8,0.027,normal,0.441,38.39,1.72,6.78,11.71,2.41,61.01,3.51,153.85,92.84,21.817
FARM_002,Diana's Farm,Room 1,2025-04-11,67,5,466,677,0,677,323,32.3,2.061,0.0067,83.92,0.124,153.3,547,61.7,88.4,25.3,50.8,0.07,normal,0.442,37.09,1.69,7.08,11.91,2.64,60.41,3.51,160.0,99.59,18.501
FARM_002,Diana's Farm,Room 2,2025-04-11,67,5,466,666,0,666,334,33.4,2.035,0.0139,82.95,0.1245,182.5,522,64.0,76.0,20.6,64.8,0.0,normal,0.442,36.66,1.67,5.65,11.99,2.73,58.7,3.51,152.69,93.99,8.96
FARM_002,Diana's Farm,Room 3,2025-04-11,67,5,466,687,2,685,315,31.5,2.056,0.0278,90.95,0.1324,199.9,538,62.9,90.8,20.5,63.6,0.0,normal,0.442,40.2,1.72,5.68,11.82,2.49,61.91,3.51,157.37,95.46,4.762
FARM_002,Diana's Farm,Room 1,2025-04-12,67,6,467,677,1,676,324,32.4,2.029,-0.0253,85.67,0.1265,154.7,517,60.8,93.3,22.8,64.1,0.0,normal,0.442,37.87,1.69,6.16,11.41,2.31,59.44,3.52,151.65,92.21,0.0
FARM_002,Diana's Farm,Room 2,2025-04-12,67,6,467,666,3,663,337,33.7,2.011,-0.0101,82.52,0.1239,176.8,519,61.1,90.6,23.6,61.8,0.0,normal,0.442,36.47,1.67,6.45,12.18,2.41,59.18,3.52,152.24,93.06,0.0
FARM_002,Diana's Farm,Room 3,2025-04-12,67,6,467,685,0,685,315,31.5,2.051,0.0228,89.33,0.1304,191.0,572,60.4,90.9,23.2,64.0,0.0,normal,0.442,39.48,1.71,6.31,12.02,2.52,62.04,3.52,167.79,105.75,5.72
FARM_002,Diana's Farm,Room 1,2025-04-13,67,7,468,676,0,676,324,32.4,2.033,-0.0213,90.09,0.1333,185.7,549,63.8,80.1,23.4,62.5,0.0,normal,0.443,39.91,1.69,6.38,11.43,2.55,61.96,3.52,161.04,99.08,0.0
FARM_002,Diana's Farm,Room 2,2025-04-13,67,7,468,663,0,663,337,33.7,1.983,-0.0381,80.01,0.1207,144.2,519,60.8,85.4,25.2,63.7,0.065,normal,0.443,35.44,1.66,7.04,12.21,2.38,58.73,3.52,152.24,93.51,0.0
FARM_002,Diana's Farm,Room 3,2025-04-13,67,7,468,685,1,684,316,31.6,2.046,0.0178,84.1,0.1228,172.8,542,60.7,87.5,21.2,59.8,0.0,normal,0.443,37.26,1.71,5.57,11.85,2.61,59.0,3.52,158.99,99.99,6.897
FARM_002,Diana's Farm,Room 1,2025-04-14,68,1,469,676,1,675,325,32.5,2.025,-0.0293,83.98,0.1242,158.1,553,62.6,87.7,25.9,51.1,0.103,normal,0.443,37.2,1.69,7.3,12.5,2.44,61.13,3.53,162.67,101.54,0.0
FARM_002,Diana's Farm,Room 2,2025-04-14,68,1,469,663,0,663,337,33.7,1.984,-0.0371,85.95,0.1296,177.3,503,63.7,74.6,23.5,55.1,0.0,normal,0.443,38.08,1.66,6.42,11.84,2.54,60.54,3.53,147.97,87.43,0.0
FARM_002,Diana's Farm,Room 3,2025-04-14,68,1,469,684,0,684,316,31.6,1.992,-0.0362,90.1,0.1317,165.7,563,63.9,79.7,24.7,62.0,0.038,normal,0.443,39.91,1.71,6.86,12.21,2.42,63.11,3.53,165.62,102.51,0.0
FARM_002,Diana's Farm,Room 1,2025-04-15,68,2,470,675,1,674,326,32.6,2.064,0.0097,86.91,0.1288,161.9,502,59.6,92.6,23.2,50.2,0.0,normal,0.444,38.59,1.69,6.31,11.71,2.26,60.56,3.54,148.09,87.53,13.274
FARM_002,Diana's Farm,Room 2,2025-04-15,68,2,470,663,0,663,337,33.7,2.006,-0.0151,85.45,0.1289,183.0,553,61.0,94.9,22.0,61.9,0.0,normal,0.444,37.94,1.66,5.87,12.24,2.47,60.18,3.54,163.14,102.96,0.0
FARM_002,Diana's Farm,Room 3,2025-04-15,68,2,470,684,1,683,317,31.7,2.022,-0.0062,85.91,0.1256,156.1,525,61.0,94.7,24.4,65.2,0.022,normal,0.444,38.14,1.71,6.75,11.55,2.63,60.78,3.54,154.88,94.1,0.0
FARM_002,Diana's Farm,Room 1,2025-04-16,68,3,471,674,0,674,326,32.6,2.06,0.0057,86.79,0.1288,167.3,535,64.0,74.9,22.0,50.8,0.0,normal,0.444,38.53,1.69,5.87,12.09,2.43,60.61,3.54,157.83,97.22,22.591
FARM_002,Diana's Farm,Room 2,2025-04-16,68,3,471,663,0,663,337,33.7,2.054,0.0329,84.86,0.128,173.9,520,63.8,76.2,23.6,53.0,0.0,normal,0.444,37.68,1.66,6.45,11.95,2.45,60.19,3.54,153.4,93.21,3.89
FARM_002,Diana's Farm,Room 3,2025-04-16,68,3,471,683,0,683,317,31.7,2.013,-0.0152,87.33,0.1279,172.2,565,61.2,91.4,21.7,63.0,0.0,normal,0.444,38.77,1.71,5.76,11.89,2.42,60.55,3.54,166.68,106.13,0.0
FARM_002,Diana's Farm,Room 1,2025-04-17,68,4,472,674,1,673,327,32.7,2.05,-0.0043,86.63,0.1285,173.8,495,60.6,94.6,22.2,59.3,0.0,normal,0.444,38.46,1.69,5.94,11.83,2.36,60.28,3.55,146.44,86.16,0.0
FARM_002,Diana's Farm,Room 2,2025-04-17,68,4,472,663,0,663,337,33.7,2.043,0.0219,82.55,0.1245,174.2,539,60.6,93.9,24.8,53.2,0.043,normal,0.444,36.65,1.66,6.89,11.8,2.64,59.64,3.55,159.45,99.81,5.685
FARM_002,Diana's Farm,Room 3,2025-04-17,68,4,472,683,0,683,317,31.7,2.011,-0.0172,85.58,0.1253,166.8,549,60.5,93.9,23.5,60.7,0.0,normal,0.444,38.0,1.71,6.42,11.74,2.27,60.14,3.55,162.41,102.27,0.0
FARM_002,Diana's Farm,Room 1,2025-04-18,68,5,473,673,0,673,327,32.7,2.084,0.0297,87.25,0.1296,167.0,554,61.3,89.2,26.0,58.3,0.108,normal,0.445,38.83,1.68,7.33,11.86,2.72,62.42,3.55,163.89,101.47,4.365
FARM_002,Diana's Farm,Room 2,2025-04-18,68,5,473,663,1,662,338,33.8,1.982,-0.0391,81.42,0.1228,170.9,541,63.5,79.1,24.9,65.4,0.049,normal,0.445,36.23,1.66,6.93,11.96,2.73,59.51,3.55,160.05,100.54,0.0
FARM_002,Diana's Farm,Room 3,2025-04-18,68,5,473,683,0,683,317,31.7,2.026,-0.0022,82.93,0.1214,155.2,571,59.7,89.1,22.7,63.3,0.0,normal,0.445,36.9,1.71,6.12,11.52,2.32,58.57,3.55,168.92,110.35,0.0
FARM_002,Diana's Farm,Room 1,2025-04-19,68,6,474,673,0,673,327,32.7,2.061,0.0067,85.83,0.1275,185.8,531,60.6,85.6,26.2,48.8,0.133,normal,0.445,38.19,1.68,7.41,11.52,2.74,61.54,3.56,157.53,95.99,19.035
FARM_002,Diana's Farm,Room 2,2025-04-19,68,6,474,662,0,662,338,33.8,2.056,0.0349,82.26,0.1243,154.7,541,63.2,74.1,23.2,53.6,0.0,normal,0.445,36.61,1.66,6.31,11.97,2.42,58.97,3.56,160.5,101.53,3.56
FARM_002,Diana's Farm,Room 3,2025-04-19,68,6,474,683,0,683,317,31.7,1.991,-0.0372,89.01,0.1303,194.4,544,62.3,95.0,22.8,62.2,0.0,normal,0.445,39.61,1.71,6.16,12.21,2.57,62.26,3.56,161.39,99.13,0.0
FARM_002,Diana's Farm,Room 1,2025-04-20,68,7,475,673,2,671,329,32.9,2.076,0.0217,84.48,0.1255,178.9,565,63.0,90.9,22.0,49.8,0.002,normal,0.445,37.59,1.68,5.87,11.9,2.59,59.63,3.56,167.62,107.99,5.785
FARM_002,Diana's Farm,Room 2,2025-04-20,68,7,475,662,1,661,339,33.9,1.997,-0.0241,82.27,0.1243,150.8,498,59.7,94.7,24.8,62.9,0.043,normal,0.445,36.61,1.66,6.89,11.95,2.34,59.45,3.56,147.74,88.29,0.0
FARM_002,Diana's Farm,Room 3,2025-04-20,68,7,475,683,0,683,317,31.7,2.045,0.0168,88.59,0.1297,165.2,589,62.3,91.7,21.8,53.4,0.0,normal,0.445,39.42,1.71,5.79,11.86,2.69,61.47,3.56,174.74,113.27,7.721
FARM_002,Diana's Farm,Room 1,2025-04-21,69,1,476,671,2,669,331,33.1,2.085,0.0307,84.07,0.1253,171.7,498,62.6,93.2,23.2,51.3,0.0,normal,0.446,37.5,1.68,6.31,11.49,2.61,59.59,3.57,148.16,88.57,4.081
FARM_002,Diana's Farm,Room 2,2025-04-21,69,1,476,661,0,661,339,33.9,1.982,-0.0391,82.25,0.1244,165.3,575,62.3,92.0,24.8,56.5,0.043,normal,0.446,36.68,1.65,6.89,11.53,2.53,59.28,3.57,171.06,111.78,0.0
FARM_002,Diana's Farm,Room 3,2025-04-21,69,1,476,683,0,683,317,31.7,2.04,0.0118,84.34,0.1235,184.3,576,61.8,88.4,25.8,58.5,0.098,normal,0.446,37.62,1.71,7.26,11.5,2.6,60.69,3.57,171.36,110.67,10.465
FARM_002,Diana's Farm,Room 1,2025-04-22,69,2,477,669,3,666,334,33.4,2.014,-0.0403,83.01,0.1241,180.0,566,62.1,90.4,22.4,48.0,0.023,normal,0.446,37.02,1.67,6.01,11.94,2.42,59.06,3.57,168.38,109.32,0.0
FARM_002,Diana's Farm,Room 2,2025-04-22,69,2,477,661,0,661,339,33.9,1.997,-0.0241,83.5,0.1263,164.8,536,62.5,88.6,25.8,49.9,0.099,normal,0.446,37.24,1.65,7.26,12.47,2.52,61.14,3.57,159.46,98.32,0.0
FARM_002,Diana's Farm,Room 3,2025-04-22,69,2,477,683,0,683,317,31.7,2.054,0.0258,86.12,0.1261,184.8,560,59.8,91.4,25.7,52.6,0.092,normal,0.446,38.41,1.71,7.22,12.31,2.4,62.05,3.57,166.6,104.55,4.887
FARM_002,Diana's Farm,Room 1,2025-04-23,69,3,478,666,1,665,335,33.5,2.064,0.0097,80.51,0.1209,155.9,498,63.4,77.7,26.0,49.6,0.113,normal,0.447,35.99,1.67,7.33,11.93,2.28,59.2,3.58,148.57,89.37,12.462
FARM_002,Diana's Farm,Room 2,2025-04-23,69,3,478,661,0,661,339,33.9,1.984,-0.0371,84.02,0.1271,172.4,502,61.2,91.1,22.5,50.0,0.0,normal,0.447,37.56,1.65,6.05,12.59,2.63,60.48,3.58,149.76,89.28,0.0
FARM_002,Diana's Farm,Room 3,2025-04-23,69,3,478,683,1,682,318,31.8,2.032,0.0038,83.06,0.1216,168.4,532,60.8,87.8,24.6,57.8,0.033,normal,0.447,37.13,1.71,6.82,12.32,2.33,60.31,3.58,158.71,98.4,32.003
FARM_002,Diana's Farm,Room 1,2025-04-24,69,4,479,665,1,664,336,33.6,2.022,-0.0323,86.48,0.1301,186.6,523,62.7,94.6,23.6,60.1,0.0,normal,0.447,38.66,1.66,6.45,11.53,2.27,60.57,3.58,156.03,95.46,0.0
FARM_002,Diana's Farm,Room 2,2025-04-24,69,4,479,661,1,660,340,34.0,2.003,-0.0181,81.01,0.1226,177.1,544,62.6,86.9,24.9,62.9,0.049,normal,0.447,36.21,1.65,6.93,12.29,2.4,59.48,3.58,162.29,102.81,0.0
FARM_002,Diana's Farm,Room 3,2025-04-24,69,4,479,682,2,680,320,32.0,2.017,-0.0112,83.98,0.1231,171.4,566,61.9,89.7,22.0,53.5,0.0,normal,0.447,37.54,1.71,5.87,11.88,2.36,59.36,3.58,168.86,109.5,0.0
FARM_002,Diana's Farm,Room 1,2025-04-25,69,5,480,664,0,664,336,33.6,2.047,-0.0073,85.39,0.1286,179.0,491,63.0,93.6,22.3,48.9,0.013,normal,0.447,38.17,1.66,5.98,11.61,2.42,59.84,3.59,146.89,87.05,0.0
FARM_002,Diana's Farm,Room 2,2025-04-25,69,5,480,660,0,660,340,34.0,2.029,0.0079,81.39,0.1233,167.0,486,62.2,85.8,25.3,48.9,0.083,normal,0.447,36.38,1.65,7.08,11.57,2.59,59.27,3.59,145.39,86.12,15.61
FARM_002,Diana's Farm,Room 3,2025-04-25,69,5,480,680,2,678,322,32.2,2.063,0.0348,88.82,0.1306,193.5,539,63.2,73.1,25.3,60.9,0.07,normal,0.447,39.7,1.7,7.08,11.92,2.68,63.08,3.59,161.25,98.17,3.753
FARM_002,Diana's Farm,Room 1,2025-04-26,69,6,481,664,1,663,337,33.7,2.015,-0.0393,88.19,0.1328,189.9,543,63.3,76.9,22.5,56.1,0.0,normal,0.448,39.51,1.66,6.05,12.34,2.52,62.08,3.59,162.45,100.37,0.0
FARM_002,Diana's Farm,Room 2,2025-04-26,69,6,481,660,2,658,342,34.2,2.03,0.0089,83.7,0.1268,158.9,556,62.4,86.9,24.2,51.1,0.011,normal,0.448,37.5,1.65,6.67,12.44,2.3,60.56,3.59,166.34,105.78,14.249
FARM_002,Diana's Farm,Room 3,2025-04-26,69,6,481,678,0,678,322,32.2,2.055,0.0268,88.72,0.1309,191.5,519,61.7,88.0,23.5,48.7,0.015,normal,0.448,39.75,1.7,6.42,11.69,2.55,62.11,3.59,155.27,93.16,4.883
FARM_002,Diana's Farm,Room 1,2025-04-27,69,7,482,663,0,663,337,33.7,2.013,-0.0413,86.36,0.1303,162.3,524,61.2,91.5,24.1,50.5,0.005,normal,0.448,38.69,1.66,6.64,11.5,2.32,60.81,3.6,157.2,96.39,0.0
FARM_002,Diana's Farm,Room 2,2025-04-27,69,7,482,658,0,658,342,34.2,2.036,0.0149,81.99,0.1246,177.5,486,63.8,76.4,23.5,52.2,0.0,normal,0.448,36.73,1.65,6.42,11.9,2.47,59.17,3.6,145.8,86.63,8.363
FARM_002,Diana's Farm,Room 3,2025-04-27,69,7,482,678,0,678,322,32.2,2.008,-0.0202,82.71,0.122,158.5,471,60.0,87.8,26.5,50.4,0.135,normal,0.448,37.05,1.7,7.52,12.05,2.64,60.96,3.6,141.3,80.34,0.0
FARM_002,Diana's Farm,Room 1,2025-04-28,70,1,483,663,0,663,337,33.7,2.038,-0.0163,85.56,0.129,188.1,556,59.6,95.0,22.9,55.9,0.0,normal,0.448,38.33,1.66,6.2,12.17,2.58,60.94,3.6,166.8,105.86,0.0
FARM_002,Diana's Farm,Room 2,2025-04-28,70,1,483,658,0,658,342,34.2,2.006,-0.0151,84.94,0.1291,167.6,502,61.2,94.5,24.8,52.1,0.043,normal,0.448,38.05,1.65,6.89,11.51,2.45,60.55,3.6,150.6,90.05,0.0
FARM_002,Diana's Farm,Room 3,2025-04-28,70,1,483,678,0,678,322,32.2,2.022,-0.0062,82.49,0.1217,153.1,509,60.4,91.0,26.6,50.3,0.141,normal,0.448,36.96,1.7,7.55,11.79,2.36,60.36,3.6,152.7,92.34,0.0
FARM_002,Diana's Farm,Room 1,2025-04-29,70,2,484,663,0,663,337,33.7,2.039,-0.0153,85.08,0.1283,167.0,535,62.3,91.9,25.6,56.8,0.087,normal,0.449,38.2,1.66,7.19,12.57,2.48,62.1,3.61,160.95,98.85,0.0
FARM_002,Diana's Farm,Room 2,2025-04-29,70,2,484,658,0,658,342,34.2,2.025,0.0039,82.21,0.1249,148.2,498,62.0,92.7,27.0,51.5,0.163,normal,0.449,36.91,1.65,7.7,11.92,2.29,60.47,3.61,149.81,89.34,32.036
FARM_002,Diana's Farm,Room 3,2025-04-29,70,2,484,678,0,678,322,32.2,2.004,-0.0242,85.18,0.1256,153.6,479,61.0,94.6,25.6,59.5,0.087,normal,0.449,38.25,1.7,7.19,12.54,2.69,62.37,3.61,144.1,81.73,0.0
FARM_002,Diana's Farm,Room 1,2025-04-30,70,3,485,663,1,662,338,33.8,2.014,-0.0403,87.44,0.1319,181.0,541,62.4,88.2,24.4,47.3,0.053,normal,0.449,39.26,1.66,6.75,11.55,2.72,61.94,3.61,162.75,100.81,0.0
FARM_002,Diana's Farm,Room 2,2025-04-30,70,3,485,658,0,658,342,34.2,2.031,0.0099,87.04,0.1323,189.7,549,63.1,74.9,23.1,62.7,0.0,normal,0.449,39.08,1.65,6.27,11.71,2.41,61.12,3.61,165.16,104.04,13.362
FARM_002,Diana's Farm,Room 3,2025-04-30,70,3,485,678,0,678,322,32.2,2.011,-0.0172,85.31,0.1258,175.1,553,61.7,93.3,24.2,53.4,0.011,normal,0.449,38.3,1.7,6.67,12.51,2.44,61.62,3.61,166.36,104.74,0.0
FARM_002,Diana's Farm,Room 1,2025-05-01,70,4,486,662,2,660,340,34.0,2.055,0.0007,83.76,0.1265,177.7,475,60.2,89.0,26.0,44.9,0.168,normal,0.449,37.61,1.66,7.33,12.26,2.72,61.58,3.62,143.29,81.71,180.751
FARM_002,Diana's Farm,Room 2,2025-05-01,70,4,486,658,0,658,342,34.2,2.046,0.0249,79.87,0.1214,171.1,519,60.1,88.7,26.4,47.6,0.158,normal,0.449,35.86,1.65,7.48,11.74,2.3,59.03,3.62,156.56,97.53,4.875
FARM_002,Diana's Farm,Room 3,2025-05-01,70,4,486,678,0,678,322,32.2,2.031,0.0028,87.24,0.1287,177.4,592,63.2,81.0,22.9,58.3,0.0,normal,0.449,39.17,1.7,6.2,11.79,2.6,61.46,3.62,178.59,117.13,45.954
FARM_002,Diana's Farm,Room 1,2025-05-02,70,5,487,660,0,660,340,34.0,2.046,-0.0083,79.64,0.1207,168.2,487,62.3,90.5,26.7,52.9,0.146,normal,0.449,35.76,1.65,7.59,12.3,2.53,59.83,3.62,146.91,87.08,0.0
FARM_002,Diana's Farm,Room 2,2025-05-02,70,5,487,658,0,658,342,34.2,2.011,-0.0101,82.74,0.1257,168.8,498,63.1,82.5,22.7,62.4,0.0,normal,0.449,37.15,1.65,6.12,12.49,2.5,59.91,3.62,150.23,90.32,0.0
FARM_002,Diana's Farm,Room 3,2025-05-02,70,5,487,678,0,678,322,32.2,2.052,0.0238,90.6,0.1336,189.8,579,60.6,94.4,22.6,55.5,0.0,normal,0.449,40.68,1.7,6.09,12.38,2.73,63.58,3.62,174.66,111.08,5.615
FARM_002,Diana's Farm,Room 1,2025-05-03,70,6,488,660,1,659,341,34.1,2.074,0.0197,84.04,0.1273,178.7,527,60.2,88.0,23.1,45.3,0.055,normal,0.45,37.82,1.65,6.27,11.84,2.54,60.12,3.62,158.98,98.86,6.464
FARM_002,Diana's Farm,Room 2,2025-05-03,70,6,488,658,0,658,342,34.2,2.007,-0.0141,79.73,0.1212,145.0,465,64.2,73.5,26.8,48.8,0.166,normal,0.45,35.88,1.65,7.63,11.65,2.44,59.25,3.62,140.28,81.03,0.0
FARM_002,Diana's Farm,Room 3,2025-05-03,70,6,488,678,0,678,322,32.2,2.033,0.0048,87.72,0.1294,179.6,499,60.1,89.4,23.6,55.4,0.0,normal,0.45,39.47,1.7,6.45,12.0,2.62,62.24,3.62,150.53,88.29,26.954
FARM_002,Diana's Farm,Room 1,2025-05-04,70,7,489,659,0,659,341,34.1,2.089,0.0347,87.22,0.1323,185.7,516,61.8,95.0,24.0,57.5,0.0,normal,0.45,39.25,1.65,6.6,11.7,2.25,61.45,3.63,156.09,94.64,3.814
FARM_002,Diana's Farm,Room 2,2025-05-04,70,7,489,658,0,658,342,34.2,2.025,0.0039,82.27,0.125,170.7,549,63.7,76.1,24.0,49.2,0.009,normal,0.45,37.02,1.65,6.6,12.36,2.44,60.07,3.63,166.07,106.0,32.059
FARM_002,Diana's Farm,Room 3,2025-05-04,70,7,489,678,0,678,322,32.2,2.025,-0.0032,88.8,0.131,182.4,525,61.1,93.8,23.6,60.4,0.0,normal,0.45,39.96,1.7,6.45,12.37,2.56,63.04,3.63,158.81,95.77,0.0
FARM_002,Diana's Farm,Room 1,2025-05-05,71,1,490,659,1,658,342,34.2,2.023,-0.0313,79.4,0.1205,151.6,517,59.8,85.2,25.4,51.1,0.076,normal,0.45,35.73,1.65,7.11,12.51,2.36,59.36,3.63,156.39,97.03,0.0
FARM_002,Diana's Farm,Room 2,2025-05-05,71,1,490,658,2,656,344,34.4,1.99,-0.0311,84.62,0.1286,160.8,546,63.0,92.8,24.0,48.3,0.02,normal,0.45,38.08,1.65,6.6,11.63,2.56,60.52,3.63,165.16,104.64,0.0
FARM_002,Diana's Farm,Room 3,2025-05-05,71,1,490,678,0,678,322,32.2,2.068,0.0398,88.24,0.1301,174.4,473,60.9,84.4,27.7,57.9,0.2,normal,0.45,39.71,1.7,7.96,12.39,2.55,64.31,3.63,143.08,78.77,3.27
FARM_002,Diana's Farm,Room 1,2025-05-06,71,2,491,658,0,658,342,34.2,2.06,0.0057,80.27,0.122,169.7,523,62.7,90.0,27.4,59.4,0.184,normal,0.45,36.12,1.65,7.85,11.5,2.44,59.56,3.64,158.64,99.08,21.402
FARM_002,Diana's Farm,Room 2,2025-05-06,71,2,491,656,3,653,347,34.7,1.998,-0.0231,86.07,0.1312,187.4,507,62.1,87.5,26.1,53.3,0.114,normal,0.45,38.73,1.64,7.37,12.19,2.46,62.39,3.64,153.79,91.4,0.0
FARM_002,Diana's Farm,Room 3,2025-05-06,71,2,491,678,1,677,323,32.3,1.998,-0.0302,81.73,0.1206,162.7,515,63.1,73.8,25.3,48.8,0.084,normal,0.45,36.78,1.7,7.08,12.51,2.34,60.41,3.64,156.22,95.81,0.0
